,Difftastic_Mean
155730,46.0
155731,46.0
155732,11.0
155733,10.0
155734,45.0
155735,
155736,155.0
155737,6.0
155738,7.0
155739,4.0
155740,5.0
155741,9.0
155742,86.0
155743,4.0
155744,1.0
155745,3.0
155746,20.0
155747,1.0
155748,4.0
155749,123.0
155750,1.0
155751,24.0
155752,1.0
155753,4.0
155754,4.0
155755,1.0
155756,24.0
155757,9.0
155758,6.0
155759,4.0
155760,2.0
155761,2.0
155762,1.0
155763,4.0
155764,66.0
155765,5.0
155766,5.0
155767,59.0
155768,7.0
155769,677.0
155770,2.0
155771,3.0
155772,4.0
155773,6.0
155774,2.0
155775,3.0
155776,10.0
155777,9.0
155778,36.0
155779,18.0
155780,28.0
155781,8.0
155782,97.0
155783,4.0
155784,10.0
155785,3.0
155786,18.0
155787,8.0
155788,40.0
155789,8.0
155790,1.0
155791,5.0
155792,2.0
155793,6.0
155794,1.0
155795,2.0
155796,10.0
155797,4.0
155798,9.0
155799,3.0
155800,3.0
155801,4.0
155802,8.0
155803,8.0
155804,7.0
155805,2.0
155806,11.0
155807,12.0
155808,37.0
155809,59.0
155810,7.0
155811,3.0
155812,2.0
155813,3.0
155814,8.0
155815,11.0
155816,8.0
155817,2.0
155818,2.0
155819,13.0
155820,10.0
155821,2.0
155822,1.0
155823,2.0
155824,55.0
155825,3.0
155826,8.0
155827,1.0
155828,7.0
155829,2.0
155830,7.0
155831,25.0
155832,2.0
155833,6.0
155834,6.0
155835,3.0
155836,7.0
155837,4.0
155838,8.0
155839,4.0
155840,1.0
155841,4.0
155842,11.0
155843,5.0
155844,12.0
155845,7.0
155846,2.0
155847,3.0
155848,2.0
155849,2.0
155850,92.0
155851,1.0
155852,5.0
155853,9.0
155854,8.0
155855,4.0
155856,
155857,2.0
155858,26.0
155859,7.0
155860,104.0
155861,3.0
155862,4.0
155863,4.0
155864,3.0
155865,2.0
155866,2.0
155867,4.0
155868,6.0
155869,8.0
155870,6.0
155871,1.0
155872,3.0
155873,3.0
155874,28.0
155875,139.0
155876,4.0
155877,47.0
155878,10.0
155879,5.0
155880,5.0
155881,6.0
155882,22.0
155883,25.0
155884,4.0
155885,49.0
155886,1.0
155887,14.0
155888,8.0
155889,32.0
155890,42.0
155891,69.0
155892,2.0
155893,1.0
155894,10.0
155895,64.0
155896,7.0
155897,7.0
155898,6.0
155899,8.0
155900,2.0
155901,8.0
155902,6.0
155903,3.0
155904,4.0
155905,14.0
155906,2.0
155907,5.0
155908,8.0
155909,2.0
155910,8.0
155911,
155912,2.0
155913,9.0
155914,1.0
155915,3.0
155916,134.0
155917,2.0
155918,11.0
155919,6.0
155920,2.0
155921,3.0
155922,31.0
155923,4.0
155924,3.0
155925,1.0
155926,4.0
155927,1.0
155928,10.0
155929,41.0
155930,5.0
155931,4.0
155932,3.0
155933,516.0
155934,2.0
155935,1.0
155936,81.0
155937,10.0
155938,2.0
155939,7.0
155940,3.0
155941,3.0
155942,1.0
155943,1.0
155944,6.0
155945,33.0
155946,14.0
155947,7.0
155948,18.0
155949,1.0
155950,2.0
155951,203.0
155952,4.0
155953,1.0
155954,1.0
155955,9.0
155956,2.0
155957,
155958,1.0
155959,3.0
155960,16.0
155961,53.0
155962,6.0
155963,6.0
155964,1.0
155965,8.0
155966,39.0
155967,6.0
155968,4.0
155969,
155970,6.0
155971,2.0
155972,2.0
155973,6.0
155974,2.0
155975,1.0
155976,1.0
155977,7.0
155978,15.0
155979,6.0
155980,18.0
155981,3.0
155982,
155983,10.0
155984,1.0
155985,8.0
155986,42.0
155987,3.0
155988,16.0
155989,2.0
155990,2.0
155991,9.0
155992,9.0
155993,2.0
155994,157.0
155995,5.0
155996,149.0
155997,35.0
155998,1.0
155999,6.0
156000,27.0
156001,3.0
156002,8.0
156003,16.0
156004,79.0
156005,29.0
156006,6.0
156007,2.0
156008,1.0
156009,293.0
156010,1.0
156011,21.0
156012,10.0
156013,9.0
156014,19.0
156015,9.0
156016,6.0
156017,1.0
156018,8.0
156019,87.0
156020,9.0
156021,4.0
156022,4.0
156023,3.0
156024,1.0
156025,10.0
156026,9.0
156027,1.0
156028,
156029,4.0
156030,3.0
156031,12.0
156032,4.0
156033,8.0
156034,2.0
156035,8.0
156036,4.0
156037,10.0
156038,10.0
156039,6.0
156040,17.0
156041,4.0
156042,3.0
156043,2.0
156044,5.0
156045,8.0
156046,10.0
156047,3.0
156048,4.0
156049,
156050,1.0
156051,4.0
156052,42.0
156053,22.0
156054,8.0
156055,3.0
156056,5.0
156057,1.0
156058,15.0
156059,11.0
156060,17.0
156061,1.0
156062,1.0
156063,2.0
156064,6.0
156065,2.0
156066,9.0
156067,66.0
156068,7.0
156069,8.0
156070,1.0
156071,6.0
156072,2.0
156073,4.0
156074,6.0
156075,52.0
156076,16.0
156077,20.0
156078,18.0
156079,10.0
156080,1.0
156081,10.0
156082,2.0
156083,18.0
156084,23.0
156085,1.0
156086,8.0
156087,3.0
156088,9.0
156089,1.0
156090,68.0
156091,6.0
156092,9.0
156093,9.0
156094,5.0
156095,9.0
156096,4.0
156097,10.0
156098,1.0
156099,1.0
156100,10.0
156101,3.0
156102,6.0
156103,2.0
156104,8.0
156105,1.0
156106,30.0
156107,5.0
156108,2.0
156109,221.0
156110,91.0
156111,4.0
156112,1.0
156113,2.0
156114,14.0
156115,86.0
156116,20.0
156117,50.0
156118,34.0
156119,8.0
156120,7.0
156121,8.0
156122,31.0
156123,3.0
156124,1.0
156125,5.0
156126,3.0
156127,7.0
156128,31.0
156129,3.0
156130,3.0
156131,5.0
156132,1.0
156133,7.0
156134,9.0
156135,43.0
156136,8.0
156137,11.0
156138,
156139,7.0
156140,5.0
156141,50.0
156142,2.0
156143,10.0
156144,6.0
156145,3.0
156146,43.0
156147,1.0
156148,5.0
156149,2.0
156150,
156151,1.0
156152,7.0
156153,2.0
156154,7.0
156155,18.0
156156,9.0
156157,2.0
156158,118.0
156159,1.0
156160,18.0
156161,16.0
156162,1.0
156163,8.0
156164,7.0
156165,3.0
156166,12.0
156167,2.0
156168,1.0
156169,12.0
156170,6.0
156171,182.0
156172,1.0
156173,7.0
156174,1.0
156175,38.0
156176,1.0
156177,18.0
156178,5.0
156179,1.0
156180,3.0
156181,5.0
156182,9.0
156183,2.0
156184,15.0
156185,2.0
156186,8.0
156187,7.0
156188,6.0
156189,112.0
156190,4.0
156191,2.0
156192,3.0
156193,18.0
156194,10.0
156195,7.0
156196,34.0
156197,19.0
156198,5.0
156199,2.0
156200,2.0
156201,2.0
156202,7.0
156203,6.0
156204,9.0
156205,80.0
156206,7.0
156207,1.0
156208,
156209,10.0
156210,6.0
156211,37.0
156212,55.0
156213,5.0
156214,1.0
156215,3.0
156216,6.0
156217,2.0
156218,6.0
156219,8.0
156220,3.0
156221,1.0
156222,3.0
156223,2.0
156224,2.0
156225,35.0
156226,1.0
156227,122.0
156228,2.0
156229,8.0
156230,22.0
156231,2.0
156232,10.0
156233,45.0
156234,6.0
156235,
156236,2.0
156237,29.0
156238,5.0
156239,83.0
156240,24.0
156241,4.0
156242,7.0
156243,57.0
156244,4.0
156245,1.0
156246,2.0
156247,8.0
156248,3.0
156249,2.0
156250,1.0
156251,1.0
156252,4.0
156253,3.0
156254,4.0
156255,3.0
156256,1.0
156257,7.0
156258,2.0
156259,10.0
156260,2.0
156261,5.0
156262,60.0
156263,6.0
156264,1.0
156265,5.0
156266,4.0
156267,43.0
156268,4.0
156269,6.0
156270,6.0
156271,2.0
156272,46.0
156273,2.0
156274,2.0
156275,4.0
156276,2.0
156277,5.0
156278,1.0
156279,94.0
156280,1.0
156281,2.0
156282,69.0
156283,148.0
156284,6.0
156285,2.0
156286,1.0
156287,9.0
156288,1.0
156289,9.0
156290,1.0
156291,6.0
156292,5.0
156293,5.0
156294,1.0
156295,4.0
156296,2.0
156297,2.0
156298,91.0
156299,10.0
156300,4.0
156301,6.0
156302,5.0
156303,7.0
156304,5.0
156305,6.0
156306,59.0
156307,8.0
156308,18.0
156309,9.0
156310,12.0
156311,6.0
156312,1.0
156313,8.0
156314,8.0
156315,9.0
156316,3.0
156317,5.0
156318,4.0
156319,2.0
156320,3.0
156321,2.0
156322,2.0
156323,5.0
156324,9.0
156325,9.0
156326,5.0
156327,5.0
156328,47.0
156329,81.0
156330,6.0
156331,6.0
156332,43.0
156333,3.0
156334,2.0
156335,2.0
156336,1.0
156337,3.0
156338,8.0
156339,6.0
156340,4.0
156341,5.0
156342,10.0
156343,1.0
156344,6.0
156345,4.0
156346,3.0
156347,3.0
156348,21.0
156349,30.0
156350,8.0
156351,8.0
156352,8.0
156353,1.0
156354,189.0
156355,4.0
156356,2.0
156357,
156358,6.0
156359,18.0
156360,7.0
156361,5.0
156362,2.0
156363,9.0
156364,136.0
156365,119.0
156366,94.0
156367,37.0
156368,6.0
156369,84.0
156370,6.0
156371,2.0
156372,1.0
156373,39.0
156374,1.0
156375,9.0
156376,7.0
156377,4.0
156378,1.0
156379,6.0
156380,18.0
156381,18.0
156382,4.0
156383,7.0
156384,9.0
156385,3.0
156386,4.0
156387,7.0
156388,5.0
156389,4.0
156390,5.0
156391,8.0
156392,6.0
156393,8.0
156394,63.0
156395,129.0
156396,14.0
156397,3.0
156398,79.0
156399,4.0
156400,8.0
156401,3.0
156402,2.0
156403,2.0
156404,10.0
156405,1.0
156406,7.0
156407,13.0
156408,2.0
156409,15.0
156410,1.0
156411,397.0
156412,4.0
156413,8.0
156414,9.0
156415,1.0
156416,72.0
156417,2.0
156418,14.0
156419,8.0
156420,12.0
156421,1.0
156422,5.0
156423,13.0
156424,16.0
156425,1.0
156426,8.0
156427,8.0
156428,8.0
156429,2.0
156430,60.0
156431,3.0
156432,3.0
156433,3.0
156434,26.0
156435,6.0
156436,5.0
156437,9.0
156438,1.0
156439,4.0
156440,8.0
156441,9.0
156442,7.0
156443,1.0
156444,9.0
156445,3.0
156446,2.0
156447,6.0
156448,4.0
156449,66.0
156450,2.0
156451,7.0
156452,55.0
156453,3.0
156454,7.0
156455,1.0
156456,6.0
156457,12.0
156458,3.0
156459,1.0
156460,46.0
156461,3.0
156462,178.0
156463,7.0
156464,1.0
156465,2.0
156466,8.0
156467,1.0
156468,5.0
156469,1.0
156470,10.0
156471,3.0
156472,4.0
156473,10.0
156474,10.0
156475,1.0
156476,3.0
156477,2.0
156478,1.0
156479,8.0
156480,14.0
156481,8.0
156482,17.0
156483,3.0
156484,29.0
156485,88.0
156486,6.0
156487,4.0
156488,1.0
156489,
156490,3.0
156491,1.0
156492,6.0
156493,3.0
156494,8.0
156495,1.0
156496,40.0
156497,21.0
156498,4.0
156499,4.0
156500,7.0
156501,8.0
156502,6.0
156503,4.0
156504,1.0
156505,1.0
156506,1.0
156507,10.0
156508,45.0
156509,4.0
156510,3.0
156511,8.0
156512,5.0
156513,8.0
156514,65.0
156515,9.0
156516,55.0
156517,26.0
156518,15.0
156519,3.0
156520,91.0
156521,12.0
156522,4.0
156523,1.0
156524,7.0
156525,6.0
156526,8.0
156527,4.0
156528,2.0
156529,7.0
156530,5.0
156531,1.0
156532,46.0
156533,2.0
156534,1.0
156535,47.0
156536,1.0
156537,9.0
156538,10.0
156539,26.0
156540,
156541,21.0
156542,2.0
156543,6.0
156544,5.0
156545,67.0
156546,6.0
156547,7.0
156548,16.0
156549,7.0
156550,6.0
156551,62.0
156552,1.0
156553,9.0
156554,6.0
156555,7.0
156556,1.0
156557,8.0
156558,346.0
156559,4.0
156560,10.0
156561,2.0
156562,3.0
156563,79.0
156564,6.0
156565,2.0
156566,4.0
156567,1.0
156568,1.0
156569,5.0
156570,
156571,5.0
156572,1.0
156573,2.0
156574,6.0
156575,14.0
156576,19.0
156577,1.0
156578,155.0
156579,1.0
156580,3.0
156581,2.0
156582,6.0
156583,8.0
156584,9.0
156585,183.0
156586,8.0
156587,2.0
156588,4.0
156589,1.0
156590,5.0
156591,10.0
156592,92.0
156593,50.0
156594,4.0
156595,91.0
156596,12.0
156597,2.0
156598,10.0
156599,25.0
156600,6.0
156601,3.0
156602,7.0
156603,3.0
156604,5.0
156605,9.0
156606,2.0
156607,15.0
156608,2.0
156609,12.0
156610,1.0
156611,6.0
156612,6.0
156613,1.0
156614,2.0
156615,2.0
156616,4.0
156617,44.0
156618,15.0
156619,2.0
156620,9.0
156621,72.0
156622,1.0
156623,1.0
156624,5.0
156625,12.0
156626,33.0
156627,1.0
156628,6.0
156629,3.0
156630,9.0
156631,3.0
156632,4.0
156633,5.0
156634,5.0
156635,23.0
156636,1.0
156637,6.0
156638,279.0
156639,6.0
156640,2.0
156641,6.0
156642,2.0
156643,3.0
156644,2.0
156645,9.0
156646,1.0
156647,67.0
156648,6.0
156649,5.0
156650,1.0
156651,2.0
156652,12.0
156653,41.0
156654,2.0
156655,3.0
156656,1.0
156657,9.0
156658,10.0
156659,5.0
156660,1.0
156661,10.0
156662,2.0
156663,8.0
156664,81.0
156665,4.0
156666,1.0
156667,8.0
156668,7.0
156669,2.0
156670,5.0
156671,6.0
156672,16.0
156673,1.0
156674,5.0
156675,1.0
156676,79.0
156677,3.0
156678,4.0
156679,7.0
156680,2.0
156681,10.0
156682,1.0
156683,74.0
156684,9.0
156685,6.0
156686,4.0
156687,8.0
156688,4.0
156689,3.0
156690,3.0
156691,1.0
156692,8.0
156693,4.0
156694,73.0
156695,4.0
156696,
156697,7.0
156698,5.0
156699,5.0
156700,241.0
156701,8.0
156702,91.0
156703,40.0
156704,1.0
156705,9.0
156706,8.0
156707,12.0
156708,5.0
156709,4.0
156710,3.0
156711,183.0
156712,1.0
156713,2.0
156714,2.0
156715,12.0
156716,1.0
156717,3.0
156718,
156719,24.0
156720,9.0
156721,267.0
156722,18.0
156723,2.0
156724,3.0
156725,38.0
156726,8.0
156727,4.0
156728,5.0
156729,32.0
156730,2.0
156731,5.0
156732,9.0
156733,4.0
156734,2.0
156735,6.0
156736,62.0
156737,3.0
156738,39.0
156739,18.0
156740,4.0
156741,3.0
156742,2.0
156743,26.0
156744,4.0
156745,109.0
156746,2.0
156747,3.0
156748,33.0
156749,173.0
156750,10.0
156751,21.0
156752,3.0
156753,38.0
156754,6.0
156755,3.0
156756,18.0
156757,8.0
156758,38.0
156759,4.0
156760,8.0
156761,2.0
156762,2.0
156763,3.0
156764,2.0
156765,4.0
156766,89.0
156767,2.0
156768,26.0
156769,1.0
156770,5.0
156771,4.0
156772,3.0
156773,10.0
156774,1.0
156775,3.0
156776,
156777,24.0
156778,3.0
156779,1.0
156780,21.0
156781,31.0
156782,26.0
156783,7.0
156784,1.0
156785,1.0
156786,59.0
156787,6.0
156788,5.0
156789,2.0
156790,2.0
156791,8.0
156792,1.0
156793,6.0
156794,1.0
156795,32.0
156796,14.0
156797,1.0
156798,2.0
156799,4.0
156800,26.0
156801,2.0
156802,23.0
156803,5.0
156804,1.0
156805,1.0
156806,3.0
156807,2.0
156808,35.0
156809,6.0
156810,4.0
156811,2.0
156812,3.0
156813,1.0
156814,3.0
156815,2.0
156816,9.0
156817,1.0
156818,5.0
156819,7.0
156820,2.0
156821,60.0
156822,26.0
156823,9.0
156824,43.0
156825,1.0
156826,3.0
156827,2.0
156828,5.0
156829,6.0
156830,8.0
156831,6.0
156832,6.0
156833,146.0
156834,1.0
156835,16.0
156836,37.0
156837,2.0
156838,4.0
156839,330.0
156840,4.0
156841,14.0
156842,52.0
156843,1.0
156844,3.0
156845,189.0
156846,10.0
156847,27.0
156848,2.0
156849,3.0
156850,2.0
156851,12.0
156852,70.0
156853,9.0
156854,2.0
156855,8.0
156856,11.0
156857,3.0
156858,35.0
156859,7.0
156860,3.0
156861,9.0
156862,2.0
156863,9.0
156864,8.0
156865,1.0
156866,1.0
156867,6.0
156868,6.0
156869,17.0
156870,339.0
156871,2.0
156872,7.0
156873,2.0
156874,18.0
156875,7.0
156876,6.0
156877,2.0
156878,4.0
156879,9.0
156880,4.0
156881,6.0
156882,10.0
156883,5.0
156884,2.0
156885,92.0
156886,1.0
156887,9.0
156888,3.0
156889,1.0
156890,3.0
156891,1.0
156892,8.0
156893,5.0
156894,4.0
156895,12.0
156896,4.0
156897,72.0
156898,3.0
156899,8.0
156900,1.0
156901,67.0
156902,2.0
156903,1.0
156904,5.0
156905,2.0
156906,9.0
156907,32.0
156908,1.0
156909,26.0
156910,3.0
156911,131.0
156912,1.0
156913,5.0
156914,9.0
156915,4.0
156916,2.0
156917,2.0
156918,6.0
156919,16.0
156920,5.0
156921,5.0
156922,18.0
156923,2.0
156924,74.0
156925,3.0
156926,43.0
156927,7.0
156928,46.0
156929,18.0
156930,5.0
156931,80.0
156932,10.0
156933,1.0
156934,58.0
156935,67.0
156936,4.0
156937,6.0
156938,12.0
156939,5.0
156940,1.0
156941,25.0
156942,9.0
156943,7.0
156944,1.0
156945,10.0
156946,5.0
156947,9.0
156948,4.0
156949,1.0
156950,1.0
156951,11.0
156952,6.0
156953,2.0
156954,4.0
156955,5.0
156956,4.0
156957,1.0
156958,3.0
156959,1.0
156960,2.0
156961,1.0
156962,1.0
156963,1.0
156964,51.0
156965,9.0
156966,9.0
156967,6.0
156968,4.0
156969,2.0
156970,4.0
156971,130.0
156972,1.0
156973,1.0
156974,5.0
156975,2.0
156976,1.0
156977,6.0
156978,4.0
156979,1.0
156980,1.0
156981,14.0
156982,1.0
156983,3.0
156984,2.0
156985,6.0
156986,43.0
156987,3.0
156988,7.0
156989,35.0
156990,8.0
156991,8.0
156992,101.0
156993,2.0
156994,3.0
156995,1.0
156996,16.0
156997,5.0
156998,1.0
156999,40.0
157000,10.0
157001,8.0
157002,33.0
157003,6.0
157004,9.0
157005,1.0
157006,5.0
157007,30.0
157008,304.0
157009,6.0
157010,2.0
157011,204.0
157012,233.0
157013,2.0
157014,3.0
157015,80.0
157016,6.0
157017,6.0
157018,32.0
157019,13.0
157020,2.0
157021,2.0
157022,2.0
157023,196.0
157024,6.0
157025,2.0
157026,4.0
157027,32.0
157028,9.0
157029,18.0
157030,
157031,9.0
157032,4.0
157033,4.0
157034,2.0
157035,9.0
157036,1.0
157037,1.0
157038,204.0
157039,9.0
157040,2.0
157041,11.0
157042,6.0
157043,16.0
157044,2.0
157045,6.0
157046,2.0
157047,5.0
157048,123.0
157049,79.0
157050,8.0
157051,3.0
157052,12.0
157053,1.0
157054,2.0
157055,17.0
157056,32.0
157057,8.0
157058,3.0
157059,3.0
157060,1.0
157061,6.0
157062,1.0
157063,4.0
157064,4.0
157065,5.0
157066,195.0
157067,4.0
157068,10.0
157069,7.0
157070,93.0
157071,59.0
157072,1.0
157073,1.0
157074,20.0
157075,9.0
157076,6.0
157077,4.0
157078,18.0
157079,2.0
157080,2.0
157081,6.0
157082,4.0
157083,8.0
157084,2.0
157085,1.0
157086,5.0
157087,1.0
157088,1.0
157089,79.0
157090,16.0
157091,20.0
157092,10.0
157093,3.0
157094,1.0
157095,2.0
157096,17.0
157097,2.0
157098,10.0
157099,1.0
157100,4.0
157101,4.0
157102,4.0
157103,7.0
157104,1.0
157105,1.0
157106,33.0
157107,45.0
157108,7.0
157109,7.0
157110,1.0
157111,28.0
157112,9.0
157113,1.0
157114,3.0
157115,5.0
157116,5.0
157117,2.0
157118,5.0
157119,9.0
157120,6.0
157121,
157122,12.0
157123,1.0
157124,4.0
157125,4.0
157126,7.0
157127,2.0
157128,7.0
157129,3.0
157130,3.0
157131,8.0
157132,10.0
157133,1.0
157134,8.0
157135,20.0
157136,20.0
157137,
157138,32.0
157139,6.0
157140,1.0
157141,3.0
157142,10.0
157143,2.0
157144,2.0
157145,1.0
157146,41.0
157147,10.0
157148,92.0
157149,2.0
157150,7.0
157151,129.0
157152,11.0
157153,24.0
157154,159.0
157155,8.0
157156,2.0
157157,6.0
157158,6.0
157159,
157160,17.0
157161,2.0
157162,6.0
157163,11.0
157164,3.0
157165,2.0
157166,1.0
157167,71.0
157168,71.0
157169,1.0
157170,2.0
157171,3.0
157172,9.0
157173,27.0
157174,2.0
157175,8.0
157176,1.0
157177,1.0
157178,58.0
157179,3.0
157180,9.0
157181,4.0
157182,9.0
157183,2.0
157184,10.0
157185,5.0
157186,9.0
157187,6.0
157188,39.0
157189,80.0
157190,9.0
157191,4.0
157192,1.0
157193,2.0
157194,4.0
157195,1.0
157196,36.0
157197,3.0
157198,82.0
157199,6.0
157200,4.0
157201,4.0
157202,5.0
157203,1.0
157204,23.0
157205,1.0
157206,10.0
157207,5.0
157208,3.0
157209,3.0
157210,9.0
157211,60.0
157212,10.0
157213,9.0
157214,3.0
157215,38.0
157216,9.0
157217,42.0
157218,24.0
157219,47.0
157220,7.0
157221,4.0
157222,3.0
157223,10.0
157224,2.0
157225,7.0
157226,9.0
157227,6.0
157228,2.0
157229,2.0
157230,3.0
157231,2.0
157232,5.0
157233,2.0
157234,3.0
157235,5.0
157236,1.0
157237,8.0
157238,34.0
157239,1.0
157240,9.0
157241,5.0
157242,3.0
157243,45.0
157244,3.0
157245,4.0
157246,6.0
157247,
157248,1.0
157249,1.0
157250,9.0
157251,1.0
157252,40.0
157253,14.0
157254,9.0
157255,2.0
157256,2.0
157257,8.0
157258,107.0
157259,2.0
157260,2.0
157261,8.0
157262,8.0
157263,8.0
157264,2.0
157265,1.0
157266,1.0
157267,8.0
157268,
157269,1.0
157270,1.0
157271,150.0
157272,4.0
157273,1.0
157274,7.0
157275,1.0
157276,10.0
157277,1.0
157278,6.0
157279,138.0
157280,6.0
157281,2.0
157282,18.0
157283,7.0
157284,5.0
157285,5.0
157286,4.0
157287,63.0
157288,1.0
157289,238.0
157290,1.0
157291,6.0
157292,2.0
157293,5.0
157294,60.0
157295,2.0
157296,1.0
157297,5.0
157298,20.0
157299,2.0
157300,31.0
157301,2.0
157302,1.0
157303,1.0
157304,18.0
157305,77.0
157306,10.0
157307,2.0
157308,7.0
157309,49.0
157310,72.0
157311,71.0
157312,9.0
157313,41.0
157314,6.0
157315,
157316,2.0
157317,5.0
157318,2.0
157319,1.0
157320,18.0
157321,8.0
157322,6.0
157323,68.0
157324,1.0
157325,71.0
157326,9.0
157327,10.0
157328,6.0
157329,100.0
157330,1.0
157331,1.0
157332,1.0
157333,
157334,2.0
157335,6.0
157336,11.0
157337,1.0
157338,1.0
157339,17.0
157340,2.0
157341,2.0
157342,6.0
157343,1.0
157344,10.0
157345,
157346,2.0
157347,
157348,2.0
157349,1.0
157350,1.0
157351,9.0
157352,1.0
157353,10.0
157354,1.0
157355,1.0
157356,105.0
157357,94.0
157358,90.0
157359,6.0
157360,1.0
157361,36.0
157362,1.0
157363,4.0
157364,7.0
157365,18.0
157366,8.0
157367,4.0
157368,4.0
157369,6.0
157370,1.0
157371,6.0
157372,1.0
157373,10.0
157374,34.0
157375,3.0
157376,56.0
157377,60.0
157378,3.0
157379,5.0
157380,2.0
157381,12.0
157382,
157383,4.0
157384,2.0
157385,46.0
157386,10.0
157387,11.0
157388,4.0
157389,4.0
157390,1.0
157391,8.0
157392,34.0
157393,10.0
157394,107.0
157395,7.0
157396,14.0
157397,9.0
157398,49.0
157399,1.0
157400,8.0
157401,11.0
157402,3.0
157403,8.0
157404,1.0
157405,4.0
157406,1.0
157407,51.0
157408,1.0
157409,6.0
157410,4.0
157411,5.0
157412,16.0
157413,10.0
157414,6.0
157415,5.0
157416,
157417,
157418,1.0
157419,1.0
157420,1.0
157421,3.0
157422,3.0
157423,2.0
157424,2.0
157425,3.0
157426,50.0
157427,5.0
157428,2.0
157429,5.0
157430,6.0
157431,1.0
157432,1.0
157433,20.0
157434,5.0
157435,8.0
157436,5.0
157437,5.0
157438,2.0
157439,34.0
157440,3.0
157441,6.0
157442,4.0
157443,8.0
157444,9.0
157445,10.0
157446,1.0
157447,7.0
157448,13.0
157449,8.0
157450,10.0
157451,65.0
157452,3.0
157453,3.0
157454,2.0
157455,3.0
157456,1.0
157457,4.0
157458,29.0
157459,4.0
157460,1.0
157461,7.0
157462,2.0
157463,4.0
157464,95.0
157465,4.0
157466,5.0
157467,4.0
157468,3.0
157469,8.0
157470,4.0
157471,1.0
157472,13.0
157473,10.0
157474,2.0
157475,6.0
157476,8.0
157477,25.0
157478,5.0
157479,12.0
157480,3.0
157481,6.0
157482,4.0
157483,2.0
157484,
157485,5.0
157486,162.0
157487,9.0
157488,16.0
157489,3.0
157490,1.0
157491,9.0
157492,7.0
157493,37.0
157494,9.0
157495,14.0
157496,7.0
157497,6.0
157498,1.0
157499,7.0
157500,8.0
157501,9.0
157502,8.0
157503,2.0
157504,2.0
157505,10.0
157506,4.0
157507,1.0
157508,3.0
157509,84.0
157510,4.0
157511,4.0
157512,10.0
157513,5.0
157514,8.0
157515,66.0
157516,8.0
157517,90.0
157518,100.0
157519,5.0
157520,89.0
157521,6.0
157522,2.0
157523,3.0
157524,3.0
157525,2.0
157526,2.0
157527,2.0
157528,5.0
157529,3.0
157530,3.0
157531,1.0
157532,10.0
157533,3.0
157534,1.0
157535,3.0
157536,12.0
157537,1.0
157538,4.0
157539,6.0
157540,16.0
157541,1.0
157542,9.0
157543,5.0
157544,8.0
157545,10.0
157546,184.0
157547,2.0
157548,6.0
157549,65.0
157550,1.0
157551,3.0
157552,2.0
157553,3.0
157554,29.0
157555,1.0
157556,5.0
157557,1.0
157558,4.0
157559,8.0
157560,1.0
157561,2.0
157562,2.0
157563,7.0
157564,2.0
157565,38.0
157566,6.0
157567,3.0
157568,38.0
157569,3.0
157570,52.0
157571,6.0
157572,54.0
157573,11.0
157574,2.0
157575,1.0
157576,1.0
157577,4.0
157578,6.0
157579,3.0
157580,4.0
157581,7.0
157582,3.0
157583,27.0
157584,6.0
157585,1.0
157586,1.0
157587,7.0
157588,2.0
157589,6.0
157590,1.0
157591,14.0
157592,2.0
157593,2.0
157594,6.0
157595,16.0
157596,166.0
157597,2.0
157598,
157599,17.0
157600,10.0
157601,4.0
157602,5.0
157603,4.0
157604,1.0
157605,4.0
157606,4.0
157607,4.0
157608,39.0
157609,64.0
157610,2.0
157611,7.0
157612,30.0
157613,4.0
157614,8.0
157615,7.0
157616,1.0
157617,5.0
157618,2.0
157619,2.0
157620,10.0
157621,7.0
157622,1.0
157623,1.0
157624,17.0
157625,3.0
157626,2.0
157627,121.0
157628,28.0
157629,48.0
157630,1.0
157631,8.0
157632,16.0
157633,1.0
157634,5.0
157635,11.0
157636,6.0
157637,14.0
157638,3.0
157639,2.0
157640,10.0
157641,6.0
157642,4.0
157643,8.0
157644,8.0
157645,
157646,6.0
157647,117.0
157648,1.0
157649,6.0
157650,2.0
157651,5.0
157652,6.0
157653,2.0
157654,3.0
157655,4.0
157656,5.0
157657,19.0
157658,
157659,40.0
157660,2.0
157661,5.0
157662,6.0
157663,4.0
157664,4.0
157665,5.0
157666,95.0
157667,2.0
157668,2.0
157669,61.0
157670,2.0
157671,2.0
157672,2.0
157673,16.0
157674,20.0
157675,12.0
157676,6.0
157677,4.0
157678,39.0
157679,9.0
157680,1.0
157681,1.0
157682,8.0
157683,6.0
157684,9.0
157685,7.0
157686,5.0
157687,49.0
157688,9.0
157689,56.0
157690,2.0
157691,4.0
157692,1.0
157693,2.0
157694,3.0
157695,8.0
157696,4.0
157697,11.0
157698,9.0
157699,13.0
157700,22.0
157701,1.0
157702,2.0
157703,1.0
157704,10.0
157705,4.0
157706,25.0
157707,33.0
157708,4.0
157709,1.0
157710,2.0
157711,2.0
157712,2.0
157713,1.0
157714,3.0
157715,38.0
157716,4.0
